engagement_id,customer_id,campaign_id,product_id,engagement_timestamp,campaign_type,channel,event_type,engagement_score,time_spent_seconds,conversion_flag,unsubscribe_flag
ENG0028624,CUST000587,CMP0045,PROD0045,14/7/2024 7:26,Welcome,Push Notification,Sent,13,0,0,0
ENG0028625,CUST001754,CMP0017,PROD0180,8/3/2026 7:40,Loyalty,Display Ad,Converted,83,106,1,0
ENG0028626,CUST001747,CMP0007,PROD0023,18/1/2025 16:35,Promotion,Email,Sent,8,0,0,0
ENG0028627,CUST000198,CMP0026,PROD0061,26/2/2024 23:49,Product Launch,Push Notification,Sent,10,0,0,0
ENG0028628,CUST001459,CMP0046,PROD0079,18/4/2026 1:51,Promotion,Display Ad,Impression,14,0,0,0
ENG0028629,CUST001411,CMP0001,PROD0089,4/2/2024 15:30,Promotion,Email,Opened,40,173,0,0
ENG0028630,CUST000758,CMP0040,PROD0143,2/10/2025 23:30,Promotion,Push Notification,Opened,25,63,0,0
ENG0028631,CUST001132,CMP0002,PROD0007,28/1/2024 0:41,Product Launch,SMS,Clicked,65,55,0,0
ENG0028632,CUST001508,CMP0006,PROD0077,24/10/2024 11:02,Abandoned Cart,Push Notification,Opened,32,108,0,0
ENG0028633,CUST001104,CMP0049,PROD0113,11/6/2024 17:00,Product Launch,Display Ad,Clicked,48,139,0,0
ENG0028634,CUST001088,CMP0040,PROD0150,21/5/2026 9:48,Promotion,Push Notification,Clicked,71,178,0,0
ENG0028635,CUST001490,CMP0040,PROD0143,20/1/2026 6:16,Promotion,Push Notification,Sent,8,0,0,0
ENG0028636,CUST001706,CMP0048,PROD0084,11/5/2026 12:15,Product Launch,Push Notification,Clicked,69,2,0,0
ENG0028637,CUST001930,CMP0003,PROD0046,15/1/2026 14:45,Promotion,Email,Opened,32,107,0,0
ENG0028638,CUST000340,CMP0045,PROD0051,14/5/2026 21:06,Welcome,Push Notification,Opened,37,95,0,0
ENG0028639,CUST001268,CMP0039,PROD0128,11/3/2024 2:46,Promotion,SMS,Sent,7,0,0,0
ENG0028640,CUST001287,CMP0038,PROD0118,6/3/2025 1:19,Winback,SMS,Sent,0,0,0,0
ENG0028641,CUST000323,CMP0039,PROD0133,28/5/2025 2:46,Promotion,SMS,Sent,0,0,0,0
ENG0028642,CUST000907,CMP0029,PROD0110,20/12/2025 0:01,Product Launch,Email,Sent,12,0,0,0
ENG0028643,CUST000828,CMP0024,PROD0148,11/10/2025 21:25,Promotion,SMS,Sent,0,0,0,0
ENG0028644,CUST001001,CMP0023,PROD0025,13/10/2025 20:25,Product Launch,SMS,Clicked,60,181,0,0
ENG0028645,CUST000562,CMP0004,PROD0083,5/4/2025 10:48,Product Launch,SMS,Sent,2,0,0,0
ENG0028646,CUST000662,CMP0024,PROD0149,8/12/2025 22:14,Promotion,SMS,Sent,4,0,0,0
ENG0028647,CUST001454,CMP0005,PROD0087,28/5/2025 1:54,Abandoned Cart,Display Ad,Impression,5,0,0,0
ENG0028648,CUST000996,CMP0050,PROD0024,16/6/2026 1:34,Loyalty,Paid Social,Impression,30,0,0,0
ENG0028649,CUST001292,CMP0011,PROD0131,10/7/2024 6:46,Abandoned Cart,Paid Social,Impression,12,0,0,0
ENG0028650,CUST000786,CMP0042,PROD0031,13/9/2025 22:42,Seasonal,SMS,Clicked,66,82,0,0
ENG0028651,CUST000670,CMP0023,PROD0038,30/1/2026 8:41,Product Launch,SMS,Sent,11,0,0,0
ENG0028652,CUST001088,CMP0027,PROD0109,12/8/2024 6:15,Abandoned Cart,Paid Social,Clicked,64,129,0,0
ENG0028653,CUST001167,CMP0018,PROD0168,12/3/2024 1:16,Promotion,Email,Sent,5,0,0,0
ENG0028654,CUST001668,CMP0037,PROD0192,26/6/2025 14:41,Product Launch,Email,Sent,14,0,0,0
ENG0028655,CUST001327,CMP0037,PROD0188,21/3/2025 7:37,Product Launch,Email,Sent,8,0,0,0
ENG0028656,CUST000624,CMP0032,PROD0014,2/3/2024 20:02,Promotion,Push Notification,Sent,0,0,0,0
ENG0028657,CUST001320,CMP0009,PROD0108,3/4/2025 14:40,Seasonal,Email,Opened,22,2,0,0
ENG0028658,CUST001792,CMP0041,PROD0154,23/10/2024 23:09,Seasonal,Paid Social,Clicked,75,140,0,0
ENG0028659,CUST000664,CMP0002,PROD0007,10/4/2026 19:33,Product Launch,SMS,Clicked,59,7,0,0
ENG0028660,CUST000025,CMP0001,PROD0099,3/1/2024 2:37,Promotion,Email,Sent,0,0,0,0
ENG0028661,CUST001146,CMP0037,PROD0188,19/2/2024 6:51,Product Launch,Email,Sent,1,0,0,0
ENG0028662,CUST000976,CMP0049,PROD0109,5/5/2026 18:37,Product Launch,Display Ad,Clicked,61,26,0,0
ENG0028663,CUST001204,CMP0034,PROD0073,27/1/2025 15:07,Seasonal,Email,Opened,33,84,0,0
ENG0028664,CUST001139,CMP0036,PROD0161,10/6/2025 20:17,Product Launch,Push Notification,Opened,36,183,0,0
ENG0028665,CUST001483,CMP0011,PROD0132,30/10/2025 11:11,Abandoned Cart,Paid Social,Impression,10,0,0,0
ENG0028666,CUST000993,CMP0032,PROD0019,2/11/2025 11:53,Promotion,Push Notification,Sent,0,0,0,0
ENG0028667,CUST001309,CMP0028,PROD0022,24/2/2024 13:41,Seasonal,Email,Sent,8,0,0,0
ENG0028668,CUST001857,CMP0043,PROD0049,24/3/2026 17:22,Seasonal,SMS,Converted,87,48,1,0
ENG0028669,CUST000410,CMP0032,PROD0015,8/10/2024 12:36,Promotion,Push Notification,Converted,100,156,1,0
ENG0028670,CUST001560,CMP0039,PROD0137,11/11/2025 18:02,Promotion,SMS,Sent,5,0,0,0
ENG0028671,CUST000304,CMP0041,PROD0153,4/5/2025 20:11,Seasonal,Paid Social,Clicked,72,88,0,0
ENG0028672,CUST001972,CMP0044,PROD0186,15/2/2025 11:55,Seasonal,Paid Social,Clicked,67,7,0,0
ENG0028673,CUST001436,CMP0037,PROD0186,16/3/2024 21:31,Product Launch,Email,Opened,37,47,0,0
ENG0028674,CUST000715,CMP0014,PROD0078,17/2/2026 14:35,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0028675,CUST000903,CMP0043,PROD0057,11/11/2025 15:33,Seasonal,SMS,Clicked,61,86,0,0
ENG0028676,CUST001947,CMP0004,PROD0081,23/6/2025 0:03,Product Launch,SMS,Sent,1,0,0,0
ENG0028677,CUST001410,CMP0032,PROD0013,26/6/2025 17:46,Promotion,Push Notification,Sent,7,0,0,0
ENG0028678,CUST001180,CMP0028,PROD0035,20/4/2025 19:37,Seasonal,Email,Opened,26,51,0,0
ENG0028679,CUST001965,CMP0007,PROD0035,8/5/2025 10:52,Promotion,Email,Sent,11,0,0,0
ENG0028680,CUST000258,CMP0002,PROD0010,21/6/2025 17:45,Product Launch,SMS,Clicked,74,84,0,0
ENG0028681,CUST000571,CMP0041,PROD0157,13/9/2024 23:18,Seasonal,Paid Social,Impression,6,0,0,0
ENG0028682,CUST000155,CMP0040,PROD0156,25/1/2024 19:34,Promotion,Push Notification,Sent,0,0,0,0
ENG0028683,CUST000528,CMP0045,PROD0058,22/6/2025 7:39,Welcome,Push Notification,Opened,41,59,0,0
ENG0028684,CUST000137,CMP0035,PROD0082,6/11/2025 14:07,Seasonal,Paid Social,Impression,6,0,0,0
ENG0028685,CUST000815,CMP0045,PROD0056,28/1/2025 4:21,Welcome,Push Notification,Sent,0,0,0,0
ENG0028686,CUST000979,CMP0026,PROD0071,11/11/2024 0:35,Product Launch,Push Notification,Disabled,6,147,0,1
ENG0028687,CUST001392,CMP0047,PROD0032,24/1/2025 2:22,Winback,Email,Unsubscribed,0,153,0,1
ENG0028688,CUST000750,CMP0045,PROD0044,9/5/2024 16:47,Welcome,Push Notification,Sent,2,0,0,0
ENG0028689,CUST001786,CMP0007,PROD0028,19/11/2024 13:15,Promotion,Email,Opened,13,164,0,0
ENG0028690,CUST000035,CMP0042,PROD0025,12/2/2026 14:02,Seasonal,SMS,Sent,3,0,0,0
ENG0028691,CUST000913,CMP0025,PROD0138,13/8/2024 6:08,Winback,SMS,Sent,0,0,0,0
ENG0028692,CUST000941,CMP0005,PROD0082,26/1/2024 17:30,Abandoned Cart,Display Ad,Impression,4,0,0,0
ENG0028693,CUST001373,CMP0015,PROD0104,11/12/2025 6:49,Loyalty,SMS,Clicked,60,98,0,0
ENG0028694,CUST000981,CMP0019,PROD0183,15/12/2025 7:16,Loyalty,Push Notification,Opened,40,157,0,0
ENG0028695,CUST000922,CMP0050,PROD0023,2/7/2024 13:17,Loyalty,Paid Social,Impression,10,0,0,0
ENG0028696,CUST001625,CMP0009,PROD0112,8/11/2024 18:50,Seasonal,Email,Opened,39,116,0,0
ENG0028697,CUST001921,CMP0003,PROD0051,15/9/2025 18:08,Promotion,Email,Converted,100,88,1,0
ENG0028698,CUST001350,CMP0009,PROD0108,17/4/2026 0:31,Seasonal,Email,Converted,100,2,1,0
ENG0028699,CUST000038,CMP0001,PROD0098,25/6/2025 14:13,Promotion,Email,Sent,7,0,0,0
ENG0028700,CUST001163,CMP0044,PROD0199,10/1/2025 17:32,Seasonal,Paid Social,Clicked,59,65,0,0
ENG0028701,CUST000746,CMP0002,PROD0003,17/5/2026 11:36,Product Launch,SMS,Converted,96,175,1,0
ENG0028702,CUST000620,CMP0003,PROD0046,23/2/2026 19:37,Promotion,Email,Clicked,56,167,0,0
ENG0028703,CUST000106,CMP0001,PROD0091,6/1/2026 23:29,Promotion,Email,Clicked,59,142,0,0
ENG0028704,CUST000067,CMP0033,PROD0108,17/1/2025 13:16,Promotion,Email,Opened,30,79,0,0
ENG0028705,CUST001750,CMP0023,PROD0040,17/3/2024 11:33,Product Launch,SMS,Sent,0,0,0,0
ENG0028706,CUST001497,CMP0041,PROD0147,4/5/2024 9:57,Seasonal,Paid Social,Impression,9,0,0,0
ENG0028707,CUST001341,CMP0002,PROD0007,2/3/2025 21:35,Product Launch,SMS,Sent,10,0,0,0
ENG0028708,CUST001873,CMP0021,PROD0085,12/12/2024 0:25,Winback,Paid Social,Impression,1,0,0,0
ENG0028709,CUST000076,CMP0044,PROD0183,25/4/2025 18:59,Seasonal,Paid Social,Impression,4,0,0,0
ENG0028710,CUST001942,CMP0031,PROD0168,27/1/2025 22:44,Welcome,SMS,Clicked,71,114,0,0
ENG0028711,CUST001268,CMP0040,PROD0160,28/8/2024 17:21,Promotion,Push Notification,Converted,99,124,1,0
ENG0028712,CUST000810,CMP0035,PROD0093,8/5/2026 22:03,Seasonal,Paid Social,Impression,1,0,0,0
ENG0028713,CUST000778,CMP0025,PROD0140,17/3/2026 7:07,Winback,SMS,Clicked,57,106,0,0
ENG0028714,CUST001997,CMP0050,PROD0038,14/10/2024 0:02,Loyalty,Paid Social,Impression,11,0,0,0
ENG0028715,CUST001642,CMP0050,PROD0027,16/11/2025 19:25,Loyalty,Paid Social,Clicked,64,67,0,0
ENG0028716,CUST000675,CMP0006,PROD0079,25/7/2024 1:05,Abandoned Cart,Push Notification,Opened,35,99,0,0
ENG0028717,CUST000411,CMP0026,PROD0078,30/5/2024 0:35,Product Launch,Push Notification,Sent,6,0,0,0
ENG0028718,CUST001437,CMP0050,PROD0025,4/1/2024 7:44,Loyalty,Paid Social,Clicked,77,79,0,0
ENG0028719,CUST000620,CMP0030,PROD0044,2/5/2025 16:46,Product Launch,Push Notification,Converted,100,119,1,0
ENG0028720,CUST001330,CMP0026,PROD0080,6/6/2025 23:19,Product Launch,Push Notification,Sent,10,0,0,0
ENG0028721,CUST001282,CMP0036,PROD0178,27/8/2025 6:32,Product Launch,Push Notification,Clicked,50,89,0,0
ENG0028722,CUST001074,CMP0032,PROD0018,22/2/2026 4:43,Promotion,Push Notification,Disabled,5,119,0,1
ENG0028723,CUST001726,CMP0015,PROD0110,30/5/2026 4:46,Loyalty,SMS,Sent,8,0,0,0
ENG0028724,CUST000473,CMP0025,PROD0134,14/5/2024 16:48,Winback,SMS,Converted,100,74,1,0
ENG0028725,CUST000337,CMP0026,PROD0074,24/8/2025 21:30,Product Launch,Push Notification,Opened,43,189,0,0
ENG0028726,CUST001013,CMP0021,PROD0096,26/6/2025 4:32,Winback,Paid Social,Clicked,76,153,0,0
ENG0028727,CUST001115,CMP0020,PROD0092,14/7/2024 15:38,Welcome,SMS,Sent,2,0,0,0
ENG0028728,CUST000090,CMP0020,PROD0097,6/4/2024 21:01,Welcome,SMS,Sent,8,0,0,0
ENG0028729,CUST001560,CMP0015,PROD0113,8/11/2025 0:53,Loyalty,SMS,Sent,8,0,0,0
ENG0028730,CUST001058,CMP0002,PROD0005,7/5/2024 18:28,Product Launch,SMS,Converted,96,180,1,0
ENG0028731,CUST001377,CMP0011,PROD0125,26/1/2024 0:31,Abandoned Cart,Paid Social,Clicked,74,102,0,0
ENG0028732,CUST001482,CMP0009,PROD0109,14/1/2024 2:47,Seasonal,Email,Opened,33,160,0,0
ENG0028733,CUST000859,CMP0050,PROD0033,21/1/2024 6:30,Loyalty,Paid Social,Clicked,65,120,0,0
ENG0028734,CUST001378,CMP0049,PROD0110,18/5/2024 10:42,Product Launch,Display Ad,Impression,4,0,0,0
ENG0028735,CUST000783,CMP0047,PROD0031,27/7/2024 6:16,Winback,Email,Sent,1,0,0,0
ENG0028736,CUST000543,CMP0013,PROD0055,6/3/2025 18:18,Product Launch,SMS,Sent,0,0,0,0
ENG0028737,CUST000979,CMP0008,PROD0025,2/7/2024 0:12,Product Launch,Paid Social,Impression,9,0,0,0
ENG0028738,CUST000635,CMP0012,PROD0136,7/10/2025 21:38,Promotion,Paid Social,Impression,8,0,0,0
ENG0028739,CUST000787,CMP0027,PROD0102,13/12/2024 11:11,Abandoned Cart,Paid Social,Impression,0,0,0,0
ENG0028740,CUST001255,CMP0040,PROD0159,5/5/2024 7:37,Promotion,Push Notification,Sent,1,0,0,0
ENG0028741,CUST001662,CMP0011,PROD0137,9/7/2024 15:11,Abandoned Cart,Paid Social,Impression,0,0,0,0
ENG0028742,CUST000903,CMP0046,PROD0076,17/2/2024 6:28,Promotion,Display Ad,Clicked,64,132,0,0
ENG0028743,CUST000818,CMP0012,PROD0124,12/3/2025 0:35,Promotion,Paid Social,Impression,14,0,0,0
ENG0028744,CUST000653,CMP0032,PROD0001,1/12/2024 22:59,Promotion,Push Notification,Sent,0,0,0,0
ENG0028745,CUST000796,CMP0009,PROD0110,4/8/2025 11:55,Seasonal,Email,Sent,0,0,0,0
ENG0028746,CUST001655,CMP0004,PROD0100,5/4/2026 11:02,Product Launch,SMS,Clicked,56,195,0,0
ENG0028747,CUST000017,CMP0046,PROD0071,5/1/2025 3:36,Promotion,Display Ad,Impression,9,0,0,0
ENG0028748,CUST000696,CMP0010,PROD0125,2/11/2024 1:14,Seasonal,Display Ad,Impression,4,0,0,0
ENG0028749,CUST001680,CMP0019,PROD0192,15/1/2024 15:39,Loyalty,Push Notification,Opened,44,2,0,0
ENG0028750,CUST001932,CMP0048,PROD0097,8/10/2024 6:40,Product Launch,Push Notification,Sent,0,0,0,0
ENG0028751,CUST000285,CMP0049,PROD0103,6/3/2026 11:07,Product Launch,Display Ad,Impression,9,0,0,0
ENG0028752,CUST001724,CMP0024,PROD0148,25/9/2024 19:29,Promotion,SMS,Sent,18,0,0,0
ENG0028753,CUST001748,CMP0015,PROD0112,21/2/2025 0:49,Loyalty,SMS,Sent,1,0,0,0
ENG0028754,CUST000051,CMP0014,PROD0071,25/1/2024 23:42,Abandoned Cart,Display Ad,Impression,10,0,0,0
ENG0028755,CUST001677,CMP0033,PROD0119,29/9/2025 15:07,Promotion,Email,Converted,100,113,1,0
ENG0028756,CUST000653,CMP0031,PROD0174,18/3/2026 18:45,Welcome,SMS,Opted out,5,77,0,1
ENG0028757,CUST001136,CMP0026,PROD0068,18/3/2024 8:40,Product Launch,Push Notification,Opened,36,165,0,0
ENG0028758,CUST000905,CMP0039,PROD0124,25/11/2025 4:43,Promotion,SMS,Clicked,57,16,0,0
ENG0028759,CUST000960,CMP0025,PROD0126,10/12/2025 22:44,Winback,SMS,Clicked,76,2,0,0
ENG0028760,CUST000485,CMP0021,PROD0095,25/12/2024 9:28,Winback,Paid Social,Impression,12,0,0,0
ENG0028761,CUST000210,CMP0023,PROD0039,29/11/2024 4:59,Product Launch,SMS,Sent,1,0,0,0
ENG0028762,CUST001065,CMP0036,PROD0166,25/3/2025 4:42,Product Launch,Push Notification,Sent,4,0,0,0
ENG0028763,CUST000286,CMP0050,PROD0037,11/8/2025 14:37,Loyalty,Paid Social,Impression,7,0,0,0
ENG0028764,CUST000364,CMP0034,PROD0062,30/8/2024 7:28,Seasonal,Email,Opened,21,86,0,0
ENG0028765,CUST001644,CMP0048,PROD0090,8/8/2025 18:23,Product Launch,Push Notification,Sent,20,0,0,0
ENG0028766,CUST000297,CMP0022,PROD0081,10/7/2024 6:02,Seasonal,Display Ad,Impression,0,0,0,0
ENG0028767,CUST001591,CMP0044,PROD0185,12/1/2025 5:04,Seasonal,Paid Social,Clicked,69,144,0,0
ENG0028768,CUST001664,CMP0001,PROD0087,27/4/2025 7:56,Promotion,Email,Sent,4,0,0,0
ENG0028769,CUST000085,CMP0039,PROD0124,8/2/2026 0:13,Promotion,SMS,Clicked,70,71,0,0
ENG0028770,CUST001230,CMP0032,PROD0008,12/1/2026 21:28,Promotion,Push Notification,Sent,10,0,0,0
ENG0028771,CUST001406,CMP0021,PROD0085,18/1/2025 17:14,Winback,Paid Social,Clicked,49,73,0,0
ENG0028772,CUST001593,CMP0012,PROD0130,15/7/2025 2:30,Promotion,Paid Social,Converted,99,2,1,0
ENG0028773,CUST000124,CMP0002,PROD0010,22/11/2024 11:33,Product Launch,SMS,Sent,0,0,0,0
ENG0028774,CUST000072,CMP0039,PROD0132,17/12/2024 17:42,Promotion,SMS,Clicked,64,170,0,0
ENG0028775,CUST000550,CMP0039,PROD0136,25/10/2024 8:54,Promotion,SMS,Sent,0,0,0,0
ENG0028776,CUST000462,CMP0025,PROD0125,22/3/2024 18:13,Winback,SMS,Clicked,64,157,0,0
ENG0028777,CUST000746,CMP0002,PROD0012,3/12/2025 13:48,Product Launch,SMS,Sent,5,0,0,0
ENG0028778,CUST001859,CMP0023,PROD0025,14/2/2026 18:13,Product Launch,SMS,Sent,6,0,0,0
ENG0028779,CUST000535,CMP0025,PROD0133,29/11/2024 3:05,Winback,SMS,Clicked,68,2,0,0
ENG0028780,CUST000132,CMP0048,PROD0098,5/6/2025 9:44,Product Launch,Push Notification,Opened,25,61,0,0
ENG0028781,CUST001358,CMP0027,PROD0113,16/7/2025 17:03,Abandoned Cart,Paid Social,Impression,6,0,0,0
ENG0028782,CUST001202,CMP0043,PROD0048,10/4/2024 11:31,Seasonal,SMS,Clicked,62,164,0,0
ENG0028783,CUST000428,CMP0035,PROD0098,19/5/2025 3:58,Seasonal,Paid Social,Hidden,0,153,0,0
ENG0028784,CUST001486,CMP0037,PROD0183,18/4/2025 8:32,Product Launch,Email,Clicked,79,70,0,0
ENG0028785,CUST000296,CMP0005,PROD0081,28/4/2024 2:55,Abandoned Cart,Display Ad,Impression,2,0,0,0
ENG0028786,CUST000105,CMP0022,PROD0081,28/11/2025 4:51,Seasonal,Display Ad,Impression,7,0,0,0
ENG0028787,CUST001345,CMP0001,PROD0082,9/9/2024 14:39,Promotion,Email,Sent,13,0,0,0
ENG0028788,CUST000526,CMP0001,PROD0094,21/2/2025 15:33,Promotion,Email,Opened,41,32,0,0
ENG0028789,CUST001654,CMP0012,PROD0131,22/5/2026 11:28,Promotion,Paid Social,Impression,10,0,0,0
ENG0028790,CUST000026,CMP0039,PROD0137,25/10/2024 11:31,Promotion,SMS,Sent,8,0,0,0
ENG0028791,CUST001590,CMP0008,PROD0038,11/4/2026 20:12,Product Launch,Paid Social,Impression,25,0,0,0
ENG0028792,CUST001312,CMP0012,PROD0126,11/1/2024 8:57,Promotion,Paid Social,Impression,0,0,0,0
ENG0028793,CUST000942,CMP0023,PROD0032,15/2/2025 4:20,Product Launch,SMS,Clicked,48,167,0,0
ENG0028794,CUST001362,CMP0043,PROD0059,8/11/2024 11:44,Seasonal,SMS,Sent,0,0,0,0
ENG0028795,CUST001586,CMP0050,PROD0025,18/1/2025 21:18,Loyalty,Paid Social,Impression,0,0,0,0
ENG0028796,CUST000865,CMP0048,PROD0086,6/2/2024 10:19,Product Launch,Push Notification,Clicked,66,46,0,0
ENG0028797,CUST000830,CMP0050,PROD0026,27/9/2024 2:56,Loyalty,Paid Social,Impression,19,0,0,0
ENG0028798,CUST000766,CMP0016,PROD0043,24/12/2024 2:38,Loyalty,Push Notification,Sent,11,0,0,0
ENG0028799,CUST000169,CMP0031,PROD0174,20/10/2024 17:47,Welcome,SMS,Converted,100,11,1,0
ENG0028800,CUST000535,CMP0045,PROD0059,19/11/2025 18:52,Welcome,Push Notification,Sent,0,0,0,0
ENG0028801,CUST000105,CMP0035,PROD0081,14/7/2025 20:21,Seasonal,Paid Social,Impression,2,0,0,0
ENG0028802,CUST000853,CMP0003,PROD0058,18/12/2025 5:30,Promotion,Email,Sent,10,0,0,0
ENG0028803,CUST001228,CMP0004,PROD0085,27/8/2025 14:13,Product Launch,SMS,Clicked,60,42,0,0
ENG0028804,CUST001331,CMP0028,PROD0032,5/8/2024 7:59,Seasonal,Email,Unsubscribed,0,61,0,1
ENG0028805,CUST001856,CMP0024,PROD0151,1/6/2024 5:39,Promotion,SMS,Sent,8,0,0,0
ENG0028806,CUST000431,CMP0049,PROD0118,8/4/2025 23:35,Product Launch,Display Ad,Impression,12,0,0,0
ENG0028807,CUST000671,CMP0040,PROD0156,11/1/2024 17:55,Promotion,Push Notification,Sent,7,0,0,0
ENG0028808,CUST000761,CMP0017,PROD0177,22/2/2026 12:35,Loyalty,Display Ad,Impression,9,0,0,0
ENG0028809,CUST001082,CMP0034,PROD0070,21/1/2024 4:35,Seasonal,Email,Sent,0,0,0,0
ENG0028810,CUST001150,CMP0017,PROD0178,5/4/2024 5:15,Loyalty,Display Ad,Impression,8,0,0,0
ENG0028811,CUST000722,CMP0019,PROD0188,12/7/2024 9:03,Loyalty,Push Notification,Clicked,69,109,0,0
ENG0028812,CUST000149,CMP0025,PROD0134,10/1/2026 23:15,Winback,SMS,Sent,12,0,0,0
ENG0028813,CUST000674,CMP0041,PROD0147,7/6/2026 13:10,Seasonal,Paid Social,Impression,9,0,0,0
ENG0028814,CUST001911,CMP0033,PROD0115,27/6/2024 20:05,Promotion,Email,Opened,32,96,0,0
ENG0028815,CUST001016,CMP0035,PROD0086,10/10/2025 7:50,Seasonal,Paid Social,Converted,97,131,1,0
ENG0028816,CUST001779,CMP0037,PROD0194,28/4/2025 8:28,Product Launch,Email,Opened,9,183,0,0
ENG0028817,CUST000103,CMP0032,PROD0005,10/10/2024 20:53,Promotion,Push Notification,Sent,0,0,0,0
ENG0028818,CUST001555,CMP0027,PROD0116,27/11/2024 8:11,Abandoned Cart,Paid Social,Clicked,52,2,0,0
ENG0028819,CUST000649,CMP0010,PROD0123,21/10/2024 18:45,Seasonal,Display Ad,Impression,0,0,0,0
ENG0028820,CUST000385,CMP0048,PROD0082,30/5/2026 7:09,Product Launch,Push Notification,Opened,32,72,0,0
ENG0028821,CUST000956,CMP0022,PROD0097,1/11/2025 21:12,Seasonal,Display Ad,Impression,14,0,0,0
ENG0028822,CUST000974,CMP0033,PROD0116,22/2/2026 15:46,Promotion,Email,Clicked,72,86,0,0
ENG0028823,CUST000995,CMP0024,PROD0153,13/10/2025 5:58,Promotion,SMS,Sent,0,0,0,0
ENG0028824,CUST001411,CMP0025,PROD0123,11/7/2024 2:07,Winback,SMS,Sent,0,0,0,0
ENG0028825,CUST001979,CMP0033,PROD0115,18/2/2026 13:53,Promotion,Email,Opened,37,86,0,0
ENG0028826,CUST001037,CMP0043,PROD0051,15/3/2026 18:27,Seasonal,SMS,Clicked,70,55,0,0
ENG0028827,CUST000623,CMP0004,PROD0087,17/10/2025 20:55,Product Launch,SMS,Sent,2,0,0,0
ENG0028828,CUST001098,CMP0011,PROD0130,31/8/2025 14:34,Abandoned Cart,Paid Social,Clicked,61,143,0,0
ENG0028829,CUST000837,CMP0045,PROD0047,8/7/2025 20:48,Welcome,Push Notification,Sent,14,0,0,0
ENG0028830,CUST000657,CMP0025,PROD0133,9/5/2026 14:40,Winback,SMS,Opted out,0,64,0,1
ENG0028831,CUST001238,CMP0012,PROD0137,16/9/2025 12:00,Promotion,Paid Social,Impression,0,0,0,0
ENG0028832,CUST000528,CMP0030,PROD0060,12/8/2025 10:19,Product Launch,Push Notification,Sent,0,0,0,0
ENG0028833,CUST001327,CMP0033,PROD0106,25/8/2025 11:30,Promotion,Email,Sent,13,0,0,0
ENG0028834,CUST000560,CMP0028,PROD0037,3/12/2024 4:46,Seasonal,Email,Clicked,80,54,0,0
ENG0028835,CUST000188,CMP0021,PROD0083,8/7/2024 2:55,Winback,Paid Social,Clicked,56,291,0,0
ENG0028836,CUST001681,CMP0009,PROD0113,17/10/2025 23:07,Seasonal,Email,Sent,0,0,0,0
ENG0028837,CUST001163,CMP0015,PROD0120,16/12/2025 12:32,Loyalty,SMS,Sent,1,0,0,0
ENG0028838,CUST001606,CMP0045,PROD0052,23/7/2025 19:52,Welcome,Push Notification,Sent,3,0,0,0
ENG0028839,CUST001800,CMP0020,PROD0098,3/12/2025 11:30,Welcome,SMS,Sent,20,0,0,0
ENG0028840,CUST000190,CMP0034,PROD0071,28/3/2024 7:55,Seasonal,Email,Opened,32,107,0,0
ENG0028841,CUST000431,CMP0005,PROD0082,29/5/2026 22:13,Abandoned Cart,Display Ad,Impression,3,0,0,0
ENG0028842,CUST000289,CMP0002,PROD0015,30/4/2025 11:11,Product Launch,SMS,Clicked,68,77,0,0
ENG0028843,CUST001577,CMP0046,PROD0080,14/1/2026 0:12,Promotion,Display Ad,Impression,0,0,0,0
ENG0028844,CUST000519,CMP0036,PROD0173,16/3/2026 23:10,Product Launch,Push Notification,Clicked,70,86,0,0
ENG0028845,CUST000886,CMP0024,PROD0144,7/8/2025 10:42,Promotion,SMS,Sent,0,0,0,0
ENG0028846,CUST000960,CMP0012,PROD0123,24/1/2025 0:35,Promotion,Paid Social,Impression,12,0,0,0
ENG0028847,CUST001320,CMP0029,PROD0114,11/1/2026 5:22,Product Launch,Email,Converted,100,58,1,0
ENG0028848,CUST001759,CMP0035,PROD0094,17/1/2024 14:21,Seasonal,Paid Social,Impression,1,0,0,0
ENG0028849,CUST000167,CMP0028,PROD0025,23/2/2026 1:12,Seasonal,Email,Opened,35,2,0,0
ENG0028850,CUST000763,CMP0043,PROD0045,9/2/2025 7:05,Seasonal,SMS,Sent,4,0,0,0
ENG0028851,CUST000614,CMP0044,PROD0183,16/9/2024 2:02,Seasonal,Paid Social,Impression,8,0,0,0
ENG0028852,CUST000996,CMP0028,PROD0038,29/5/2024 2:24,Seasonal,Email,Sent,7,0,0,0
ENG0028853,CUST001930,CMP0014,PROD0062,6/1/2026 5:23,Abandoned Cart,Display Ad,Impression,10,0,0,0
ENG0028854,CUST001236,CMP0023,PROD0030,8/10/2024 7:35,Product Launch,SMS,Clicked,88,64,0,0
ENG0028855,CUST001309,CMP0009,PROD0119,19/12/2025 17:03,Seasonal,Email,Opened,31,145,0,0
ENG0028856,CUST001046,CMP0050,PROD0027,11/6/2024 15:39,Loyalty,Paid Social,Clicked,57,2,0,0
ENG0028857,CUST000453,CMP0017,PROD0161,18/5/2025 22:13,Loyalty,Display Ad,Impression,12,0,0,0
ENG0028858,CUST000944,CMP0013,PROD0060,22/12/2025 3:52,Product Launch,SMS,Sent,0,0,0,0
ENG0028859,CUST000575,CMP0049,PROD0108,7/1/2024 19:48,Product Launch,Display Ad,Clicked,64,2,0,0
